step,gpu_mem_gb,gpu_mem_reserved_gb
232,5.584935,14.193359
233,5.857705,14.193359
234,5.577101,14.193359
235,5.751366,14.193359
236,5.509111,14.193359
237,5.850896,14.193359
238,5.515562,14.193359
239,5.384781,14.193359
240,5.431323,14.193359
241,5.441700,14.193359
242,5.471218,14.193359
243,5.524945,14.193359
244,5.478648,14.193359
245,5.586189,14.193359
246,5.357703,14.193359
247,5.439276,14.193359
248,5.585250,14.193359
249,5.366543,14.193359
250,5.456246,14.193359
