step,gpu_mem_gb,gpu_mem_reserved_gb
232,4.137042,9.082031
233,4.300286,9.082031
234,3.165092,9.082031
235,4.267040,9.082031
236,4.070719,9.082031
237,4.296660,9.082031
238,4.058559,9.082031
239,3.923039,9.082031
240,3.976081,9.082031
241,3.970745,9.082031
242,4.021601,9.082031
243,4.058136,9.082031
244,3.980474,9.082031
245,4.129704,9.082031
246,3.879781,9.082031
247,3.962784,9.082031
248,4.106936,9.082031
249,3.887100,9.082031
250,3.992379,9.082031
