step,gpu_mem_gb,gpu_mem_reserved_gb
1,15.302597,17.916016
2,15.299014,17.955078
3,15.230035,17.955078
4,15.255943,17.955078
5,15.293671,17.955078
6,15.285071,17.955078
7,15.284522,17.955078
8,15.229486,17.955078
9,15.279783,17.955078
10,15.320316,17.955078
11,15.248606,17.955078
12,15.276130,17.955078
13,15.251513,17.955078
14,15.283844,17.955078
15,15.334333,17.955078
16,15.238210,17.955078
17,15.308986,17.955078
18,15.308291,17.955078
19,15.315578,17.955078
20,15.304070,17.955078
21,15.247116,17.955078
22,15.246986,17.955078
23,15.251980,17.955078
24,15.298736,17.955078
25,15.302186,17.955078
26,15.345384,17.955078
27,15.286236,17.955078
28,15.317669,17.955078
29,15.369011,17.955078
30,15.290291,17.955078
31,15.306261,17.955078
32,15.283155,17.955078
33,15.233691,17.955078
34,15.294233,17.955078
35,15.343787,17.955078
36,15.272303,17.955078
37,15.244826,17.955078
38,15.255979,17.955078
39,15.277967,17.955078
40,15.306226,17.955078
41,15.313013,17.955078
42,15.296868,17.955078
43,15.348235,17.955078
44,15.268116,17.955078
45,15.297798,17.955078
46,15.262226,17.955078
47,15.328526,17.955078
48,15.307174,17.955078
49,15.286795,17.955078
50,15.240834,17.955078
51,15.292679,17.955078
52,15.342941,17.955078
53,15.347967,17.955078
54,15.355614,17.955078
55,15.237334,17.955078
56,15.282119,17.955078
57,15.272785,17.955078
58,15.245599,17.955078
59,15.314371,17.955078
60,15.229647,17.955078
61,15.285730,17.955078
62,15.265557,17.955078
63,15.295135,17.955078
64,15.297232,17.955078
65,15.287368,17.955078
66,15.305814,17.955078
67,15.263677,17.955078
68,15.257309,17.955078
69,15.276301,17.955078
70,15.293225,17.955078
71,15.254810,17.955078
72,15.294781,17.955078
73,15.298789,17.955078
74,15.328528,17.955078
75,15.249053,17.955078
76,15.345327,17.955078
77,15.350327,17.955078
78,15.303279,17.955078
79,15.306169,17.955078
80,15.288008,17.955078
81,15.247305,17.955078
82,15.261531,17.955078
83,15.285618,17.955078
84,15.252596,17.955078
85,15.308820,17.955078
86,15.221831,17.955078
87,15.314593,17.955078
88,15.264310,17.955078
89,15.249093,17.955078
90,15.269141,17.955078
91,15.314872,17.955078
92,15.253144,17.955078
93,15.253387,17.955078
94,15.298617,17.955078
95,15.291599,17.955078
96,15.283151,17.955078
97,15.350660,17.955078
98,15.318235,17.955078
99,15.354765,17.955078
100,15.238043,17.955078
101,15.282454,17.955078
102,15.279004,17.955078
103,15.376760,17.955078
104,15.353921,17.955078
105,15.343771,17.955078
106,15.301231,17.955078
107,15.258233,17.955078
108,15.234483,17.955078
109,15.240994,17.955078
110,15.260704,17.955078
111,15.258316,17.955078
112,15.352700,17.955078
113,15.323278,17.955078
114,15.266251,17.955078
115,15.274177,17.955078
116,15.295760,17.955078
117,15.317339,17.955078
118,15.346615,17.955078
119,15.268007,17.955078
120,15.294408,17.955078
121,15.314070,17.955078
122,15.269499,17.955078
123,15.252505,17.955078
124,15.314116,17.955078
125,15.277994,17.955078
126,15.244941,17.955078
127,15.296642,17.955078
128,15.343509,17.955078
129,15.278242,17.955078
130,15.287908,17.955078
131,15.266947,17.955078
132,15.263994,17.955078
133,15.316354,17.955078
134,15.284170,17.955078
135,15.249535,17.955078
136,15.258142,17.955078
137,15.278253,17.955078
138,15.355625,17.955078
139,15.323438,17.955078
140,15.272543,17.955078
141,15.285485,17.955078
142,15.270325,17.955078
143,15.247373,17.955078
144,15.266830,17.955078
145,15.251834,17.955078
146,15.274773,17.955078
147,15.256744,17.955078
148,15.284863,17.955078
149,15.310570,17.955078
150,15.278253,17.955078
151,15.331067,17.955078
152,15.249487,17.955078
153,15.281470,17.955078
154,15.294611,17.955078
155,15.245163,17.955078
156,15.308990,17.955078
157,15.302266,17.955078
158,15.304254,17.955078
159,15.348256,17.955078
160,15.237085,17.955078
161,15.351418,17.955078
162,15.298506,17.955078
163,15.337900,17.955078
164,15.244929,17.955078
165,15.275251,17.955078
166,15.276612,17.955078
167,15.263335,17.955078
168,15.263012,17.955078
169,15.289899,17.955078
170,15.264837,17.955078
171,15.340247,17.955078
172,15.299469,17.955078
173,15.337708,17.955078
174,15.287087,17.955078
175,15.281897,17.955078
176,15.241037,17.955078
177,15.332283,17.955078
178,15.354448,17.955078
179,15.263878,17.955078
180,15.286816,17.955078
181,15.364092,17.955078
182,15.320370,17.955078
183,15.237172,17.955078
184,15.362927,17.955078
185,15.282408,17.955078
186,15.286298,17.955078
187,15.281071,17.955078
188,15.302316,17.955078
189,15.308971,17.955078
190,15.337111,17.955078
191,15.284938,17.955078
192,15.228672,17.955078
193,15.351951,17.955078
194,15.271448,17.955078
195,15.256975,17.955078
196,15.310987,17.955078
197,15.343476,17.955078
198,15.367570,17.955078
199,15.273605,17.955078
200,15.256744,17.955078
201,15.277351,17.955078
202,15.321080,17.955078
203,15.306807,17.955078
204,15.245018,17.955078
205,15.294837,17.955078
206,15.279148,17.955078
207,15.235452,17.955078
208,15.278956,17.955078
209,15.270997,17.955078
210,15.263063,17.955078
211,15.264861,17.955078
212,15.250672,17.955078
213,15.241114,17.955078
214,15.312548,17.955078
215,15.261841,17.955078
216,15.254056,17.955078
217,15.274840,17.955078
218,15.295096,17.955078
219,15.247171,17.955078
220,15.289136,17.955078
221,15.255296,17.955078
222,15.264734,17.955078
223,15.290592,17.955078
224,15.274243,17.955078
225,15.263612,17.955078
226,15.299447,17.955078
227,15.303462,17.955078
228,15.279796,17.955078
229,15.234457,17.955078
230,15.312234,17.955078
231,15.244668,17.955078
232,15.321958,17.955078
233,15.288782,17.955078
234,15.361726,17.955078
235,15.323786,17.955078
