step,gpu_mem_gb,gpu_mem_reserved_gb
1,15.701130,17.818359
2,15.686746,17.855469
3,15.776076,17.857422
4,15.804689,17.857422
5,15.683383,17.857422
6,15.752984,17.857422
7,15.776771,17.857422
8,15.799713,17.857422
9,15.733973,17.857422
10,15.646273,17.857422
11,15.754382,17.857422
12,15.678089,17.857422
13,15.712599,17.857422
14,15.672265,17.857422
15,15.663304,17.857422
16,15.679536,17.857422
17,15.685408,17.857422
18,15.769997,17.857422
19,15.711664,17.857422
20,15.687201,17.857422
21,15.647971,17.857422
22,15.678491,17.857422
23,15.790121,17.857422
24,15.737227,17.857422
25,15.702042,17.857422
26,15.801443,17.857422
27,15.655061,17.857422
28,15.729070,17.857422
29,15.697639,17.857422
30,15.695562,17.857422
31,15.751345,17.857422
32,15.709805,17.857422
33,15.665759,17.857422
34,15.699105,17.857422
35,15.734171,17.857422
36,15.759490,17.857422
37,15.733973,17.857422
38,15.733322,17.857422
39,15.747866,17.857422
40,15.684296,17.857422
41,15.693647,17.857422
42,15.769744,17.857422
43,15.783997,17.857422
44,15.699542,17.857422
45,15.707262,17.857422
46,15.765664,17.857422
47,15.740045,17.857422
48,15.719548,17.857422
49,15.661211,17.857422
50,15.645814,17.857422
51,15.682130,17.857422
52,15.744700,17.857422
53,15.707799,17.857422
54,15.739367,17.857422
55,15.730209,17.857422
56,15.667832,17.857422
57,15.684842,17.857422
58,15.742855,17.857422
59,15.844199,17.857422
60,15.706193,17.857422
61,15.710452,17.857422
62,15.788916,17.857422
63,15.717864,17.857422
64,15.635493,17.857422
65,15.678954,17.857422
66,15.746006,17.857422
67,15.646536,17.857422
68,15.694308,17.857422
69,15.737988,17.857422
70,15.724133,17.857422
71,15.705042,17.857422
72,15.764246,17.857422
73,15.777748,17.857422
74,15.694809,17.857422
75,15.613985,17.857422
76,15.664152,17.857422
77,15.675215,17.857422
78,15.702733,17.857422
79,15.653809,17.857422
80,15.748792,17.857422
81,15.730402,17.857422
82,15.727672,17.857422
83,15.707568,17.857422
84,15.671277,17.857422
85,15.787391,17.857422
86,15.723410,17.857422
87,15.796349,17.857422
88,15.801914,17.857422
89,15.701080,17.857422
90,15.666872,17.857422
91,15.637880,17.857422
92,15.692220,17.857422
93,15.725396,17.857422
94,15.784979,17.857422
95,15.747144,17.857422
96,15.707502,17.857422
97,15.697305,17.857422
98,15.720580,17.857422
99,15.735404,17.857422
100,15.718946,17.857422
101,15.689951,17.857422
102,15.752132,17.857422
103,15.652643,17.857422
104,15.716287,17.857422
105,15.677579,17.857422
106,15.740057,17.857422
107,15.667315,17.857422
108,15.740025,17.857422
109,15.671863,17.857422
110,15.732119,17.857422
111,15.798110,17.857422
112,15.773421,17.857422
113,15.726004,17.857422
