step,gpu_mem_gb,gpu_mem_reserved_gb
1,6.263986,8.595703
2,6.146558,8.607422
3,6.365139,11.046875
4,6.543030,13.542969
5,6.215648,13.548828
6,6.266467,13.548828
7,6.348123,13.548828
8,6.575578,16.062500
9,6.234204,16.062500
10,5.828454,16.062500
11,6.244692,16.062500
12,5.932577,16.062500
13,6.155009,16.062500
14,5.955593,16.062500
15,5.879982,16.062500
16,6.164286,16.062500
17,5.970610,16.062500
18,6.402565,16.062500
19,6.155260,16.062500
20,6.048259,16.062500
21,5.849902,16.062500
22,6.272042,16.062500
23,6.480096,16.062500
24,6.223704,16.062500
25,6.146558,16.062500
26,6.521782,16.062500
27,6.237331,16.062500
28,6.197556,16.062500
29,6.146894,16.062500
30,6.021504,16.062500
31,6.244692,16.062500
32,6.172342,16.062500
33,5.902757,16.062500
34,6.056185,16.062500
35,6.197556,16.062500
36,6.302474,16.062500
37,6.235012,16.062500
38,6.535468,16.062500
39,6.311185,16.062500
40,6.028608,16.062500
41,6.155596,16.062500
42,6.326062,16.062500
43,6.417118,16.062500
44,6.155009,16.062500
45,6.431828,16.062500
46,6.311185,16.062500
47,6.265725,16.062500
48,6.180103,16.062500
49,6.061530,16.062500
50,5.815503,16.062500
51,6.146894,16.062500
52,6.310331,16.062500
53,6.163688,16.062500
54,6.244692,16.062500
55,6.188828,16.062500
56,5.880789,16.062500
57,5.963649,16.062500
58,6.244692,16.062500
59,6.659689,18.611328
60,6.154910,18.611328
61,6.154950,18.611328
62,6.431828,18.611328
63,6.172342,18.611328
64,5.864918,18.611328
65,6.048129,18.611328
66,6.280633,18.611328
67,5.909680,18.611328
68,6.652477,18.611328
69,6.226148,18.611328
70,6.198227,18.611328
71,6.061504,18.611328
72,6.303521,18.611328
73,6.355682,18.611328
74,6.041982,18.611328
75,5.788342,18.611328
76,5.879982,18.611328
77,5.932577,18.611328
78,6.173022,18.611328
79,5.864918,18.611328
80,6.302221,18.611328
81,6.365139,18.611328
82,6.189605,18.611328
83,6.171381,18.611328
84,5.918072,18.611328
85,6.402565,18.611328
86,6.198242,18.611328
87,6.520042,18.611328
88,6.473094,18.626953
89,6.069853,18.626953
90,5.879982,18.626953
91,5.788342,18.626953
92,6.033771,18.626953
93,6.197556,18.626953
94,6.439970,18.626953
95,6.223704,18.626953
96,6.257668,18.626953
97,6.029382,18.626953
98,6.197556,18.626953
99,6.236635,18.626953
100,6.163652,18.626953
101,6.302221,18.626953
102,6.311059,18.626953
103,6.047793,18.626953
104,6.146832,18.626953
105,5.978893,18.626953
106,6.223704,18.626953
107,5.917458,18.626953
108,6.245447,18.626953
109,5.932651,18.626953
110,6.408563,18.626953
111,6.439809,18.626953
112,6.302602,18.626953
113,6.318354,18.626953
114,6.020551,18.626953
115,6.543381,18.626953
116,6.180436,18.626953
117,5.807446,18.626953
118,6.029382,18.626953
119,6.048129,18.626953
120,6.056185,18.626953
121,6.223704,18.626953
122,5.864918,18.626953
123,6.575671,18.626953
124,6.021326,18.626953
125,6.310999,18.626953
126,6.056185,18.626953
127,6.272042,18.626953
128,6.576468,18.626953
129,6.408525,18.626953
130,6.145986,18.626953
131,6.215561,18.626953
132,6.236635,18.626953
