step,gpu_mem_gb,gpu_mem_reserved_gb
232,4.569110,7.724609
233,4.397085,7.724609
234,4.660249,7.724609
235,4.577051,7.724609
236,4.648329,7.724609
237,4.589687,7.724609
238,4.193057,7.724609
239,4.175504,7.724609
240,4.616992,7.724609
241,4.201114,7.724609
242,4.365499,7.724609
243,4.557578,7.724609
244,4.316764,7.724609
245,4.418227,7.724609
246,4.593612,7.724609
247,4.416701,7.724609
248,4.378618,7.724609
249,4.625087,7.724609
250,4.357190,7.724609
