step,gpu_mem_gb,gpu_mem_reserved_gb
232,3.520063,8.158203
233,3.697690,8.158203
234,2.706921,8.158203
235,3.652374,8.158203
236,3.482573,8.158203
237,3.697690,8.158203
238,3.482573,8.158203
239,3.356668,8.158203
240,3.414378,8.158203
241,3.415661,8.158203
242,3.475098,8.158203
243,3.479653,8.158203
244,3.422798,8.158203
245,3.518072,8.158203
246,3.299034,8.158203
247,3.407066,8.158203
248,3.503903,8.158203
249,3.314947,8.158203
250,3.429787,8.158203
