step,gpu_mem_gb,gpu_mem_reserved_gb
1,5.127275,6.009766
2,5.008031,6.019531
3,4.871300,6.019531
4,4.908494,6.019531
5,5.012609,6.019531
6,5.004072,6.019531
7,4.999534,6.019531
8,4.877965,6.019531
9,5.067807,6.019531
10,5.115918,6.021484
11,5.017636,6.021484
12,5.000695,6.021484
13,4.911429,6.021484
14,5.008216,6.021484
15,5.090886,6.023438
16,4.877957,6.023438
17,5.039112,6.023438
18,5.039368,6.023438
19,5.033871,6.023438
20,5.021119,6.023438
21,4.896383,6.023438
22,4.900208,6.023438
23,4.904352,6.023438
24,5.017143,6.023438
25,5.021119,6.023438
26,5.150383,6.023438
27,5.012175,6.023438
28,5.084043,6.023438
29,5.181077,6.867188
30,5.013246,6.867188
31,5.030480,6.867188
32,4.963036,6.867188
33,4.879844,6.867188
34,5.012609,6.867188
35,5.154881,6.867188
36,4.949055,6.867188
37,4.890958,6.867188
38,5.013699,6.867188
39,4.949055,6.867188
40,5.029630,6.867188
41,5.033871,6.867188
42,5.012609,6.867188
43,5.141135,6.869141
44,4.947626,6.869141
45,5.012609,6.869141
46,5.134148,6.869141
47,5.097730,6.869141
48,5.021119,6.869141
49,4.963036,6.869141
50,4.906512,6.869141
51,5.021119,6.869141
52,5.146508,6.869141
53,5.151234,6.869141
54,5.159409,6.869141
55,4.890696,6.869141
56,5.023242,6.869141
57,4.949055,6.869141
58,4.911429,6.869141
59,5.045731,6.869141
60,4.901496,6.869141
61,5.045157,6.869141
62,4.938945,6.869141
63,5.013382,6.869141
64,5.012609,6.869141
65,5.023022,6.869141
66,5.030480,6.869141
67,4.933246,6.869141
68,4.908494,6.869141
69,4.956038,6.869141
70,5.016863,6.869141
71,4.987554,6.869141
72,5.012823,6.869141
73,5.008031,6.869141
74,5.090886,6.869141
75,4.896874,6.869141
76,5.150383,6.869141
77,5.146007,6.869141
78,5.022084,6.869141
79,5.021119,6.869141
80,4.999534,6.869141
81,4.900349,6.869141
82,4.987554,6.869141
83,4.996373,6.869141
84,4.903915,6.869141
85,5.040202,6.869141
86,4.870574,6.869141
87,5.033871,6.869141
88,4.916942,6.869141
89,4.900208,6.869141
90,4.928188,6.869141
91,5.029630,6.869141
92,5.044837,6.869141
93,4.908494,6.869141
94,5.075222,6.869141
95,5.017636,6.869141
96,4.986950,6.869141
97,5.150383,6.869141
98,5.084043,6.869141
99,5.159409,6.869141
100,5.013394,6.869141
101,4.956038,6.869141
102,4.949055,6.869141
103,5.181524,6.869141
104,5.159409,6.869141
105,5.141135,6.869141
106,5.021336,6.869141
107,5.009139,6.869141
108,4.866717,6.869141
109,4.886214,6.869141
110,4.914953,6.869141
111,4.987554,6.869141
112,5.150383,6.869141
113,5.046448,6.869141
114,4.954322,6.869141
115,4.963809,6.869141
116,5.004884,6.869141
117,5.039257,6.869141
118,5.154945,6.869141
119,4.996373,6.869141
120,5.012823,6.869141
121,5.046305,6.869141
122,4.927665,6.869141
123,4.901836,6.869141
124,5.033871,6.869141
125,5.003789,6.869141
126,4.896080,6.869141
127,5.026052,6.869141
128,5.150476,6.869141
129,4.956038,6.869141
130,5.012609,6.869141
131,4.991796,6.869141
132,4.922555,6.869141
133,5.029809,6.869141
134,5.003121,6.869141
135,4.900269,6.869141
136,5.004884,6.869141
137,5.003789,6.869141
138,5.150383,6.869141
139,5.084335,6.869141
140,5.029496,6.869141
141,4.963036,6.869141
142,4.927665,6.869141
143,4.946801,6.869141
144,4.996373,6.869141
145,4.914898,6.869141
146,4.949055,6.869141
147,4.906205,6.869141
148,5.003789,6.869141
149,5.034512,6.869141
150,5.003789,6.869141
151,5.084043,6.869141
152,4.906589,6.869141
153,5.125772,6.869141
154,5.017079,6.869141
155,5.074650,6.869141
156,5.034309,6.869141
157,5.021119,6.869141
158,5.029848,6.869141
159,5.150383,6.869141
160,4.886810,6.869141
161,5.154881,6.869141
162,5.021426,6.869141
163,5.132153,6.869141
164,4.896080,6.869141
165,4.927665,6.869141
166,4.999534,6.869141
167,4.917731,6.869141
168,4.917827,6.869141
169,5.012247,6.869141
170,4.949055,6.869141
171,5.146326,6.869141
172,5.008031,6.869141
173,5.090886,6.869141
174,5.009001,6.869141
175,4.996373,6.869141
176,4.883245,6.869141
177,5.097730,6.869141
178,5.159409,6.869141
179,4.862064,6.869141
180,5.003152,6.869141
181,5.180954,6.869141
182,5.061959,6.869141
183,4.906662,6.869141
184,5.159655,6.869141
185,4.963693,6.869141
186,5.003619,6.869141
187,4.963994,6.869141
188,5.016863,6.869141
189,5.025374,6.869141
190,5.134148,6.869141
191,4.963036,6.869141
192,5.045388,6.869141
193,5.145886,6.869141
194,4.927665,6.869141
195,4.946801,6.869141
196,5.046074,6.869141
197,5.159788,6.869141
198,5.181795,6.869141
199,4.955292,6.869141
200,4.905982,6.869141
201,4.963036,6.869141
202,5.039257,6.869141
203,5.021119,6.869141
204,4.890958,6.869141
205,5.017223,6.869141
206,5.000628,6.869141
207,4.882384,6.869141
208,5.023022,6.869141
209,4.956038,6.869141
210,4.908494,6.869141
211,4.983298,6.869141
212,4.901496,6.869141
213,4.996373,6.869141
214,5.039257,6.869141
215,4.987383,6.869141
216,4.908851,6.869141
217,5.029496,6.869141
218,5.143986,6.869141
219,4.996373,6.869141
220,5.003186,6.869141
221,4.904842,6.869141
222,4.938087,6.869141
223,5.003789,6.869141
224,4.904842,6.869141
225,4.918049,6.869141
226,5.030521,6.869141
227,5.016863,6.869141
228,5.134148,6.869141
229,4.888499,6.869141
230,5.034467,6.869141
231,4.906205,6.869141
232,5.090886,6.869141
233,5.012680,6.869141
234,5.155568,6.869141
235,5.090886,6.869141
236,5.150383,6.869141
237,5.097730,6.869141
238,4.903915,6.869141
239,4.896080,6.869141
240,5.141281,6.869141
241,4.904060,6.869141
242,4.999534,6.869141
243,5.067807,6.869141
244,4.947230,6.869141
245,5.021336,6.869141
246,5.116316,6.869141
247,5.021096,6.869141
248,5.008031,6.869141
249,5.141135,6.869141
250,4.983898,6.869141
