step,gpu_mem_gb,gpu_mem_reserved_gb
232,4.854984,13.535156
233,5.070972,13.535156
234,4.846927,13.535156
235,4.961417,13.535156
236,4.806977,13.535156
237,5.064022,13.535156
238,4.808389,13.535156
239,4.623305,13.535156
240,4.696822,13.535156
241,4.711063,13.535156
242,4.780082,13.535156
243,4.817031,13.535156
244,4.787364,13.535156
245,4.854982,13.535156
246,4.584994,13.535156
247,4.708732,13.535156
248,4.855896,13.535156
249,4.599240,13.535156
250,4.770439,13.535156
