step,gpu_mem_gb,gpu_mem_reserved_gb
1,15.519430,18.574219
2,15.533875,18.613281
3,15.545791,18.613281
4,15.550846,18.613281
5,15.545776,18.613281
6,15.604637,18.613281
7,15.540517,18.613281
8,15.613109,18.613281
9,15.552145,18.613281
10,15.558447,18.613281
11,15.600096,18.613281
12,15.589475,18.613281
13,15.557060,18.613281
14,15.525723,18.613281
15,15.565460,18.613281
16,15.643989,18.613281
17,15.589805,18.613281
18,15.576394,18.613281
19,15.573738,18.613281
20,15.612566,18.613281
21,15.553932,18.613281
22,15.527873,18.613281
23,15.514886,18.613281
24,15.592592,18.613281
25,15.649400,18.615234
26,15.568850,18.615234
27,15.542355,18.615234
28,15.523534,18.615234
29,15.576274,18.615234
30,15.560879,18.615234
31,15.538181,18.615234
32,15.546373,18.615234
33,15.548738,18.615234
34,15.564789,18.615234
35,15.540375,18.615234
36,15.496022,18.615234
37,15.553416,18.615234
38,15.583490,18.615234
39,15.543784,18.615234
40,15.567256,18.615234
41,15.562533,18.615234
42,15.525819,18.615234
43,15.537807,18.615234
44,15.601792,18.615234
45,15.534453,18.615234
46,15.515705,18.615234
47,15.576857,18.615234
48,15.550088,18.615234
49,15.628404,18.615234
50,15.562799,18.615234
51,15.555988,18.615234
52,15.543559,18.615234
53,15.566416,18.615234
54,15.554561,18.615234
55,15.525699,18.615234
56,15.574340,18.615234
57,15.568742,18.615234
58,15.618192,18.615234
59,15.575096,18.615234
60,15.548170,18.615234
61,15.555007,18.615234
62,15.539053,18.615234
63,15.501156,18.615234
64,15.536061,18.615234
65,15.645480,18.615234
66,15.540433,18.615234
67,15.568190,18.615234
68,15.568767,18.615234
69,15.589234,18.615234
70,15.563502,18.615234
71,15.541016,18.615234
72,15.570531,18.615234
73,15.579792,18.615234
74,15.538397,18.615234
75,15.610857,18.615234
76,15.542222,18.615234
77,15.499631,18.615234
78,15.543714,18.615234
79,15.640278,18.615234
80,15.549419,18.615234
81,15.593063,18.615234
82,15.493305,18.615234
83,15.562094,18.615234
84,15.565538,18.615234
85,15.555416,18.615234
86,15.569044,18.615234
87,15.616296,18.615234
88,15.593029,18.615234
89,15.548827,18.615234
90,15.539637,18.615234
91,15.545233,18.615234
92,15.546741,18.615234
93,15.580791,18.615234
94,15.544756,18.615234
95,15.598147,18.615234
96,15.606854,18.615234
97,15.540448,18.615234
98,15.572334,18.615234
99,15.561355,18.615234
100,15.559899,18.615234
101,15.579249,18.615234
102,15.556154,18.615234
103,15.649194,18.615234
104,15.550703,18.615234
105,15.527100,18.615234
106,15.590747,18.615234
107,15.553154,18.615234
108,15.543466,18.615234
109,15.571585,18.615234
110,15.541620,18.615234
111,15.617528,18.615234
112,15.549604,18.615234
113,15.545863,18.615234
114,15.506506,18.615234
115,15.534792,18.615234
116,15.513647,18.615234
117,15.574684,18.615234
118,15.547904,18.615234
119,15.554653,18.615234
120,15.547297,18.615234
121,15.616621,18.615234
122,15.548871,18.615234
123,15.567738,18.615234
124,15.540800,18.615234
125,15.536473,18.615234
126,15.611998,18.615234
127,15.518140,18.615234
128,15.514821,18.615234
129,15.536182,18.615234
130,15.572165,18.615234
131,15.554207,18.615234
132,15.535210,18.615234
133,15.542764,18.615234
134,15.546515,18.615234
135,15.545603,18.615234
136,15.582556,18.615234
137,15.591613,18.615234
138,15.536265,18.615234
139,15.562685,18.615234
140,15.620944,18.615234
141,15.541419,18.615234
142,15.545352,18.615234
143,15.570191,18.615234
144,15.624479,18.615234
145,15.588837,18.615234
146,15.561219,18.615234
147,15.590225,18.615234
148,15.551411,18.615234
149,15.533537,18.615234
150,15.543703,18.615234
151,15.537395,18.615234
152,15.571964,18.615234
153,15.524227,18.615234
154,15.556974,18.615234
155,15.545620,18.615234
156,15.543611,18.615234
157,15.601792,18.615234
158,15.574880,18.615234
159,15.563673,18.615234
160,15.541965,18.615234
161,15.613664,18.615234
162,15.541070,18.615234
163,15.564178,18.615234
164,15.542422,18.615234
165,15.548717,18.615234
166,15.525819,18.615234
167,15.546460,18.615234
168,15.539359,18.615234
169,15.556672,18.615234
170,15.575096,18.615234
171,15.538739,18.615234
172,15.516352,18.615234
173,15.543080,18.615234
174,15.603583,18.615234
175,15.524603,18.615234
176,15.631318,18.615234
177,15.560372,18.615234
178,15.539071,18.615234
179,15.567461,18.615234
180,15.573757,18.615234
181,15.585272,18.615234
182,15.552793,18.615234
183,15.635583,18.615234
184,15.509548,18.615234
185,15.491450,18.615234
186,15.553306,18.615234
187,15.579079,18.615234
188,15.517201,18.615234
189,15.546395,18.615234
190,15.528723,18.615234
191,15.547759,18.615234
192,15.543516,18.615234
193,15.574289,18.615234
194,15.618613,18.615234
195,15.548375,18.615234
196,15.538288,18.615234
197,15.557187,18.615234
198,15.599631,18.615234
199,15.560936,18.615234
200,15.561513,18.615234
201,15.647752,18.615234
202,15.598046,18.615234
203,15.554910,18.615234
204,15.562859,18.615234
205,15.569545,18.615234
206,15.512129,18.615234
207,15.561863,18.615234
208,15.551249,18.615234
209,15.557389,18.615234
210,15.525659,18.615234
211,15.600043,18.615234
212,15.523934,18.615234
213,15.629251,18.615234
214,15.574913,18.615234
215,15.487631,18.615234
216,15.559862,18.615234
217,15.539660,18.615234
218,15.566455,18.615234
219,15.494197,18.615234
220,15.591350,18.615234
221,15.641976,18.615234
222,15.633605,18.615234
223,15.575052,18.615234
224,15.572652,18.615234
225,15.559982,18.615234
226,15.544193,18.615234
227,15.552558,18.615234
228,15.550414,18.615234
229,15.567615,18.615234
230,15.563073,18.615234
231,15.554736,18.615234
232,15.573352,18.615234
233,15.522241,18.615234
234,15.549977,18.615234
235,15.576748,18.615234
236,15.533152,18.615234
237,15.519910,18.615234
238,15.554074,18.615234
239,15.548247,18.615234
240,15.552384,18.615234
241,15.539282,18.615234
242,15.589095,18.615234
243,15.579058,18.615234
244,15.550951,18.615234
245,15.571061,18.615234
246,15.550834,18.615234
247,15.613612,18.615234
248,15.542954,18.615234
249,15.593161,18.615234
250,15.538140,18.615234
