step,gpu_mem_gb,gpu_mem_reserved_gb
232,2.741229,4.841797
233,2.979119,4.841797
234,2.837833,4.841797
235,3.031558,4.841797
236,2.915580,4.841797
237,3.105558,4.841797
238,3.065556,4.841797
239,3.115152,4.841797
240,3.063553,4.841797
241,2.745110,4.841797
242,2.707633,4.841797
243,3.095093,4.841797
244,2.734913,4.841797
245,2.888103,4.841797
246,3.048704,4.841797
247,2.846194,4.841797
248,2.950825,4.841797
249,3.051134,4.841797
250,2.952841,4.841797
