step,gpu_mem_gb,gpu_mem_reserved_gb
232,4.507820,10.439453
233,4.288013,10.439453
234,4.402554,10.439453
235,4.436175,10.439453
236,4.502062,10.439453
237,4.738564,10.439453
238,4.327662,10.439453
239,4.542878,10.439453
240,4.320780,10.439453
241,4.466040,10.439453
242,4.587175,10.439453
243,4.517972,10.439453
244,4.382346,10.439453
245,4.320629,10.439453
246,4.483535,10.439453
247,4.745558,10.439453
248,4.467173,10.439453
249,4.296974,10.439453
250,4.583351,10.439453
