step,gpu_mem_gb,gpu_mem_reserved_gb
1,4.804165,5.654297
2,4.638999,5.675781
3,4.432799,5.675781
4,4.513137,5.675781
5,4.645674,5.677734
6,4.631456,5.679688
7,4.598912,5.685547
8,4.432822,5.685547
9,4.748373,5.685547
10,4.770245,5.685547
11,4.666010,5.685547
12,4.637608,5.685547
13,4.531990,5.685547
14,4.638565,5.685547
15,4.771430,5.687500
16,4.439276,5.687500
17,4.691464,5.687500
18,4.690688,5.687500
19,4.682307,5.687500
20,4.660606,5.687500
21,4.464498,5.687500
22,4.507578,5.687500
23,4.503577,5.687500
24,4.653920,5.687500
25,4.661592,5.687500
26,4.817849,5.687500
27,4.645744,5.687500
28,4.763920,5.687500
29,4.917986,6.250000
30,4.646715,6.250000
31,4.676094,6.250000
32,4.587877,6.250000
33,4.448554,6.250000
34,4.647350,6.250000
35,4.825158,6.250000
36,4.557264,6.250000
37,4.456413,6.250000
38,4.659292,6.250000
39,4.556746,6.250000
40,4.675528,6.250000
41,4.683506,6.250000
42,4.646614,6.251953
43,4.801106,6.251953
44,4.571642,6.251953
45,4.646231,6.251953
46,4.801060,6.251953
47,4.779458,6.251953
48,4.660606,6.251953
49,4.588107,6.251953
50,4.523814,6.251953
51,4.659607,6.251953
52,4.809600,6.251953
53,4.817292,6.251953
54,4.837215,6.251953
55,4.456139,6.251953
56,4.674687,6.251953
57,4.557130,6.251953
58,4.532411,6.251953
59,4.701770,6.251953
60,4.515855,6.251953
61,4.709683,6.251953
62,4.563185,6.251953
63,4.647783,6.251953
64,4.646614,6.251953
65,4.674215,6.251953
66,4.676094,6.251953
67,4.540414,6.251953
68,4.514988,6.251953
69,4.580299,6.251953
70,4.652684,6.251953
71,4.616423,6.251953
72,4.647302,6.251953
73,4.639841,6.251953
74,4.772113,6.251953
75,4.464378,6.251953
76,4.817292,6.251953
77,4.809600,6.251953
78,4.660693,6.251953
79,4.660606,6.251953
80,4.598761,6.251953
81,4.473714,6.251953
82,4.615892,6.251953
83,4.629920,6.251953
84,4.503082,6.251953
85,4.691628,6.251953
86,4.432078,6.251953
87,4.682162,6.251953
88,4.531779,6.251953
89,4.474126,6.251953
90,4.547578,6.251953
91,4.675431,6.251953
92,4.709443,6.251953
93,4.514812,6.251953
94,4.755878,6.251953
95,4.666636,6.251953
96,4.615578,6.251953
97,4.817181,6.251953
98,4.764608,6.251953
99,4.837530,6.251953
100,4.658933,6.251953
101,4.578885,6.251953
102,4.556640,6.251953
103,4.917716,6.251953
104,4.837215,6.251953
105,4.802092,6.251953
106,4.661991,6.251953
107,4.650644,6.251953
108,4.425214,6.251953
109,4.448822,6.251953
110,4.523027,6.251953
111,4.615496,6.251953
112,4.817181,6.253906
113,4.700389,6.253906
114,4.579924,6.253906
115,4.587702,6.253906
116,4.644371,6.253906
117,4.690451,6.253906
118,4.824680,6.253906
119,4.629839,6.253906
120,4.647302,6.253906
121,4.700595,6.253906
122,4.548214,6.253906
123,4.514103,6.253906
124,4.682162,6.253906
125,4.631791,6.253906
126,4.464616,6.253906
127,4.668382,6.253906
128,4.818357,6.253906
129,4.579001,6.253906
130,4.645666,6.253906
131,4.624867,6.253906
132,4.539858,6.253906
133,4.675827,6.253906
134,4.632920,6.253906
135,4.474509,6.253906
