step,gpu_mem_gb,gpu_mem_reserved_gb
232,4.705608,9.208984
233,4.929977,9.208984
234,3.768614,9.208984
235,4.885086,9.208984
236,4.654717,9.208984
237,4.933537,9.208984
238,4.653748,9.208984
239,4.520638,9.208984
240,4.573359,9.208984
241,4.571518,9.208984
242,4.628148,9.208984
243,4.644280,9.208984
244,4.572015,9.208984
245,4.716076,9.208984
246,4.444304,9.208984
247,4.563445,9.208984
248,4.703562,9.208984
249,4.454923,9.208984
250,4.598870,9.208984
