step,gpu_mem_gb,gpu_mem_reserved_gb
1,5.440660,7.746094
2,5.238386,7.759766
3,5.512721,10.189453
4,5.633917,12.685547
5,5.327146,12.685547
6,5.397383,12.685547
7,5.501164,12.695312
8,5.656028,15.208984
9,5.346704,15.208984
10,5.047690,15.208984
11,5.373594,15.208984
12,5.125358,15.208984
13,5.245796,15.208984
14,5.156450,15.208984
15,5.083935,15.208984
16,5.258731,15.208984
17,5.165297,15.208984
18,5.540748,15.208984
19,5.248564,15.208984
20,5.206409,15.208984
21,5.061761,15.208984
22,5.448398,15.208984
23,5.604837,15.208984
24,5.335203,15.208984
25,5.238386,15.208984
26,5.616030,15.208984
27,5.366233,15.208984
28,5.300183,15.208984
29,5.238386,15.208984
30,5.185882,15.208984
31,5.373594,15.208984
32,5.266788,15.208984
33,5.103110,15.208984
34,5.215401,15.208984
35,5.300183,15.208984
36,5.469685,15.208984
37,5.347512,15.208984
38,5.625861,15.208984
39,5.477741,15.208984
40,5.193478,15.208984
41,5.248564,15.208984
42,5.488238,15.208984
43,5.552395,15.208984
44,5.245796,15.208984
45,5.569589,15.208984
46,5.477741,15.208984
47,5.398102,15.208984
48,5.276644,15.208984
49,5.217511,15.208984
50,5.035926,15.208984
51,5.238386,15.208984
52,5.477202,15.208984
53,5.256071,15.208984
54,5.373594,15.208984
55,5.288693,15.208984
56,5.084743,15.208984
57,5.164507,15.208984
58,5.373594,15.208984
59,5.732845,17.757812
60,5.245416,17.757812
61,5.246442,17.757812
62,5.569589,17.757812
63,5.266788,17.757812
64,5.072824,17.757812
65,5.207344,17.757812
66,5.456773,17.757812
67,5.106177,17.757812
68,5.724788,17.757812
69,5.338647,17.757812
70,5.303616,17.757812
71,5.216260,17.757812
72,5.470909,17.757812
73,5.510098,17.757812
74,5.204495,17.757812
75,5.001548,17.757812
76,5.083935,17.757812
77,5.125358,17.757812
78,5.268945,17.757812
79,5.072824,17.757812
80,5.469202,17.757812
81,5.512256,17.757812
82,5.289469,17.757812
83,5.266788,17.757812
84,5.114234,17.757812
85,5.540748,17.757812
86,5.300869,17.757812
87,5.616030,17.757812
88,5.597080,17.757812
89,5.225606,17.757812
90,5.083935,17.757812
91,5.001531,17.757812
92,5.197177,17.757812
93,5.300183,17.757812
94,5.577645,17.759766
95,5.335203,17.759766
96,5.390046,17.759766
97,5.195066,17.759766
98,5.300183,17.759766
99,5.365537,17.759766
100,5.256621,17.759766
101,5.469685,17.759766
102,5.477741,17.759766
103,5.207344,17.759766
104,5.238318,17.759766
105,5.174674,17.759766
106,5.335203,17.759766
107,5.114518,17.759766
108,5.372674,17.759766
109,5.125358,17.759766
110,5.543177,17.759766
111,5.577645,17.759766
112,5.469685,17.759766
113,5.480182,17.759766
114,5.186215,17.759766
115,5.633917,17.759766
116,5.280636,17.759766
117,5.027320,17.759766
118,5.195066,17.759766
119,5.207344,17.759766
120,5.215401,17.759766
121,5.335203,17.759766
122,5.072824,17.759766
123,5.656028,17.759766
124,5.187010,17.759766
125,5.477323,17.759766
126,5.215401,17.759766
127,5.448717,17.759766
128,5.657764,17.759766
129,5.543177,17.759766
130,5.237873,17.759766
131,5.323713,17.759766
132,5.365537,17.759766
133,5.633917,17.759766
134,5.733245,17.759766
135,5.194272,17.759766
136,5.604837,17.759766
137,5.365537,17.759766
138,5.215401,17.759766
139,5.533630,17.759766
140,5.193938,17.759766
141,5.217511,17.759766
142,5.175560,17.759766
143,5.390046,17.759766
144,5.280924,17.759766
145,5.095054,17.759766
146,5.569923,17.759766
147,5.217528,17.759766
148,5.364591,17.759766
149,5.072824,17.759766
150,5.477741,17.759766
151,5.299951,17.759766
152,5.469685,17.761719
153,5.238386,17.761719
154,5.509221,17.761719
155,5.373594,17.761719
156,5.070337,17.761719
157,5.080881,17.761719
158,5.176785,17.761719
159,5.276644,17.761719
160,5.173353,17.761719
161,5.577645,17.761719
162,5.238386,17.761719
163,5.245929,17.761719
164,5.238386,17.761719
165,5.289469,17.761719
166,5.338647,17.761719
167,5.477741,17.761719
168,5.246442,17.761719
169,5.069942,17.761719
170,5.624087,17.761719
171,5.009605,17.761719
172,5.137009,17.761719
173,5.480182,17.761719
174,5.303616,17.761719
175,5.327765,17.761719
176,5.194828,17.761719
177,5.633917,17.761719
178,5.197991,17.761719
179,5.456564,17.761719
180,5.397263,17.761719
181,5.195066,17.761719
182,5.512721,17.761719
183,5.335203,17.761719
184,5.338647,17.761719
185,5.470564,17.761719
186,5.080881,17.761719
187,5.346704,17.761719
188,5.245796,17.761719
189,5.335827,17.761719
190,5.365537,17.761719
191,5.050697,17.761719
192,5.480223,17.761719
193,5.091991,17.761719
194,5.655817,17.761719
195,5.300183,17.761719
196,5.106177,17.761719
197,5.248564,17.761719
198,5.039064,17.761719
199,5.551233,17.761719
200,5.625861,17.761719
201,5.577645,17.761719
202,5.732845,17.761719
203,5.166617,17.761719
204,5.246633,17.761719
205,5.166617,17.761719
206,5.258731,17.761719
207,5.373594,17.761719
208,5.532691,17.761719
209,5.225221,17.761719
210,5.577645,17.761719
211,5.634830,17.761719
212,5.448717,17.761719
213,5.373594,17.761719
214,5.195066,17.761719
215,5.217511,17.761719
216,5.248564,17.761719
217,5.477323,17.761719
218,5.204940,17.761719
219,5.106177,17.761719
220,5.248564,17.761719
221,5.176517,17.761719
222,5.246442,17.761719
223,5.398102,17.761719
224,5.246442,17.761719
225,5.323713,17.761719
226,5.373594,17.761719
227,5.520778,17.761719
228,5.128952,17.761719
229,5.327146,17.761719
230,5.083341,17.761719
231,5.206854,17.761719
232,5.288693,17.761719
233,5.267013,17.761719
234,5.604837,17.761719
235,5.176785,17.761719
236,5.398102,17.761719
237,5.156450,17.761719
238,5.269753,17.761719
239,5.478972,17.761719
240,5.365537,17.761719
241,5.195066,17.761719
242,5.166617,17.761719
243,5.292126,17.761719
244,5.624087,17.761719
245,5.248564,17.761719
246,5.106177,17.761719
247,5.471008,17.761719
248,5.193938,17.761719
249,5.288693,17.761719
250,5.155033,17.761719
