step,gpu_mem_gb,gpu_mem_reserved_gb
1,5.635589,7.511719
2,5.539684,7.529297
3,5.548305,7.533203
4,5.548785,7.535156
5,5.548284,7.535156
6,5.704864,8.587891
7,5.555128,8.587891
8,5.746500,9.666016
9,5.556078,9.666016
10,5.563378,9.666016
11,5.728013,9.666016
12,5.689353,9.666016
13,5.588396,9.666016
14,5.539796,9.666016
15,5.588717,9.666016
16,5.802709,10.761719
17,5.687197,10.761719
18,5.667743,10.761719
19,5.687701,10.761719
20,5.747066,10.765625
21,5.588396,10.765625
22,5.538934,10.765625
23,5.496748,10.765625
24,5.705712,10.765625
25,5.802072,10.765625
26,5.673102,10.765625
27,5.526802,10.765625
28,5.547674,10.765625
29,5.667187,10.765625
30,5.588396,10.765625
31,5.547947,10.765625
32,5.563811,10.765625
33,5.547947,10.765625
34,5.580159,10.765625
35,5.526802,10.765625
36,5.510566,10.765625
37,5.651330,10.765625
38,5.687821,10.765625
39,5.650990,10.765625
40,5.663202,10.765625
41,5.588725,10.765625
42,5.531712,10.765625
43,5.533237,10.765625
44,5.728013,10.765625
45,5.729858,10.765625
46,5.492632,10.765625
47,5.688446,10.765625
48,5.555719,10.765625
49,5.801820,10.765625
50,5.663202,10.765625
51,5.572092,10.765625
52,5.563924,10.765625
53,5.580159,10.765625
54,5.563378,10.765625
55,5.505682,10.765625
56,5.662267,10.765625
57,5.711649,10.765625
58,5.746831,10.765625
59,5.688997,10.765625
60,5.539684,10.765625
61,5.571615,10.765625
62,5.572504,10.765625
63,5.690430,10.765625
64,5.520373,10.765625
65,5.802072,10.765625
66,5.526802,10.765625
67,5.668059,10.765625
68,5.671813,10.765625
69,5.687821,10.765625
70,5.668483,10.765625
71,5.526802,10.765625
72,5.663931,10.765625
73,5.667792,10.765625
74,5.547947,10.765625
75,5.746093,10.765625
76,5.547947,10.765625
77,5.689478,10.765625
78,5.539684,10.765625
79,5.802072,10.765625
80,5.547947,10.765625
81,5.687821,10.765625
82,5.475874,10.765625
83,5.588717,10.765625
84,5.589305,10.765625
85,5.711906,10.765625
86,5.663202,10.765625
87,5.746093,10.765625
88,5.688304,10.765625
89,5.580910,10.765625
90,5.520373,10.765625
91,5.548850,10.765625
92,5.539684,10.765625
93,5.688634,10.765625
94,5.526802,10.765625
95,5.705466,10.765625
96,5.728013,10.765625
97,5.533237,10.765625
98,5.662112,10.765625
99,5.556038,10.765625
100,5.588396,10.765625
101,5.668059,10.765625
102,5.786143,10.765625
103,5.802072,10.765625
104,5.547947,10.765625
105,5.505682,10.765625
106,5.687821,10.765625
107,5.563490,10.765625
108,5.547801,10.765625
109,5.662267,10.765625
110,5.670961,10.765625
111,5.727884,10.765625
112,5.689458,10.765625
113,5.555128,10.765625
114,5.572179,10.765625
115,5.729858,10.765625
116,5.496748,10.765625
117,5.667743,10.765625
118,5.548080,10.765625
119,5.588980,10.765625
120,5.589163,10.765625
121,5.728013,10.765625
122,5.671586,10.765625
123,5.664136,10.765625
124,5.520373,10.765625
125,5.548892,10.765625
126,5.746093,10.765625
127,5.510416,10.765625
128,5.501350,10.765625
129,5.786499,10.765625
130,5.662394,10.765625
131,5.588396,10.765625
132,5.526873,10.765625
133,5.689231,10.765625
134,5.652711,10.765625
135,5.547947,10.765625
136,5.668059,10.765625
137,5.687821,10.765625
138,5.539684,10.765625
139,5.588995,10.765625
140,5.728320,10.765625
141,5.547947,10.765625
142,5.555379,10.765625
143,5.668059,10.765625
144,5.785836,10.765625
145,5.687197,10.765625
146,5.667737,10.765625
147,5.705255,10.765625
148,5.563378,10.765625
149,5.523448,10.765625
150,5.547947,10.765625
151,5.515148,10.765625
152,5.663365,10.765625
153,5.510416,10.765625
154,5.563378,10.765625
155,5.564007,10.765625
156,5.539684,10.765625
157,5.728785,10.765625
158,5.662267,10.765625
159,5.580978,10.765625
160,5.526802,10.765625
161,5.746093,10.765625
162,5.515148,10.765625
163,5.588428,10.765625
164,5.688581,10.765625
165,5.647901,10.765625
166,5.650990,10.765625
167,5.555128,10.765625
168,5.572160,10.765625
169,5.785933,10.765625
170,5.688997,10.765625
171,5.533237,10.765625
172,5.510416,10.765625
173,5.547947,10.765625
174,5.704816,10.765625
175,5.538892,10.765625
176,5.801820,10.765625
177,5.572362,10.765625
178,5.539684,10.765625
179,5.668288,10.765625
180,5.662267,10.765625
181,5.687585,10.765625
182,5.580755,10.765625
183,5.746279,10.765625
184,5.538892,10.765625
185,5.471758,10.765625
186,5.548484,10.765625
187,5.668059,10.765625
188,5.672399,10.765625
189,5.556126,10.765625
190,5.526802,10.765625
191,5.729858,10.765625
192,5.548850,10.765625
193,5.665500,10.765625
194,5.728142,10.765625
195,5.539684,10.765625
196,5.539796,10.765625
197,5.571615,10.765625
198,5.688779,10.765625
199,5.588396,10.765625
200,5.555719,10.765625
201,5.802072,10.765625
202,5.704816,10.765625
203,5.588396,10.765625
204,5.564056,10.765625
205,5.668059,10.765625
206,5.510637,10.765625
207,5.571615,10.765625
208,5.547947,10.765625
209,5.580159,10.765625
210,5.538902,10.765625
211,5.705694,10.765625
212,5.510416,10.765625
213,5.746140,10.765625
214,5.662267,10.765625
215,5.472005,10.765625
216,5.588980,10.765625
217,5.526802,10.765625
218,5.711918,10.765625
219,5.479990,10.765625
220,5.688446,10.765625
221,5.802853,10.765625
222,5.746093,10.765625
223,5.662267,10.765625
224,5.785836,10.765625
225,5.669457,10.765625
226,5.526802,10.765625
227,5.547253,10.765625
228,5.555379,10.765625
229,5.588725,10.765625
230,5.667187,10.765625
231,5.588396,10.765625
232,5.687701,10.765625
233,5.505682,10.765625
234,5.563811,10.765625
235,5.688446,10.765625
236,5.515148,10.765625
237,5.563924,10.765625
238,5.711906,10.765625
239,5.555497,10.765625
240,5.547947,10.765625
241,5.533237,10.765625
242,5.705255,10.765625
243,5.687821,10.765625
244,5.555128,10.765625
245,5.646032,10.765625
246,5.588959,10.765625
247,5.728142,10.765625
248,5.563987,10.765625
249,5.688304,10.765625
250,5.526802,10.765625
