step,gpu_mem_gb,gpu_mem_reserved_gb
1,5.478861,7.046875
2,5.388714,7.072266
3,5.400663,7.078125
4,5.401024,7.080078
5,5.453422,7.080078
6,5.576100,7.789062
7,5.411262,7.789062
8,5.700809,8.507812
9,5.411932,8.507812
10,5.469344,8.507812
11,5.629721,8.507812
12,5.540371,8.507812
13,5.491285,8.507812
14,5.395427,8.507812
15,5.491439,8.507812
16,5.748511,9.238281
17,5.540504,9.238281
18,5.513059,9.240234
19,5.541974,9.240234
20,5.700343,9.240234
21,5.491775,9.240234
22,5.395068,9.240234
23,5.322124,9.240234
24,5.575636,9.240234
25,5.748649,9.240234
26,5.524827,9.240234
27,5.369391,9.240234
28,5.453533,9.240234
29,5.512879,9.240234
30,5.490907,9.240234
31,5.400465,9.240234
32,5.469847,9.240234
33,5.400589,9.240234
34,5.482721,9.240234
35,5.368587,9.240234
36,5.352769,9.240234
37,5.495825,9.240234
38,5.539837,9.240234
39,5.496853,9.240234
40,5.504630,9.240234
41,5.489897,9.240234
42,5.384406,9.240234
43,5.377803,9.240234
44,5.628914,9.240234
45,5.683262,9.240234
46,5.313640,9.240234
47,5.540657,9.240234
48,5.412029,9.240234
49,5.749019,9.240234
50,5.505265,9.240234
51,5.476578,9.240234
52,5.466486,9.240234
53,5.484396,9.240234
54,5.469657,9.240234
55,5.330355,9.240234
56,5.506331,9.240234
57,5.612679,9.240234
58,5.699692,9.242188
59,5.541277,9.242188
60,5.388863,9.242188
61,5.477665,9.242188
62,5.475111,9.242188
63,5.559953,9.242188
64,5.358180,9.242188
65,5.748926,9.242188
66,5.369004,9.242188
67,5.512625,9.242188
68,5.523935,9.242188
69,5.540504,9.242188
70,5.512060,9.242188
71,5.368034,9.242188
72,5.505145,9.242188
73,5.512249,9.242188
74,5.400465,9.242188
75,5.699524,9.242188
76,5.401178,9.242188
77,5.560092,9.242188
78,5.389119,9.242188
79,5.748511,9.242188
80,5.400465,9.242188
81,5.539837,9.242188
82,5.291700,9.242188
83,5.489568,9.242188
84,5.491912,9.242188
85,5.613641,9.242188
86,5.504858,9.242188
87,5.700243,9.242188
88,5.540504,9.242188
89,5.483110,9.242188
90,5.359563,9.242188
91,5.401290,9.242188
92,5.389515,9.242188
93,5.540268,9.242188
94,5.368560,9.242188
95,5.575928,9.242188
96,5.629795,9.242188
97,5.378233,9.242188
98,5.505507,9.242188
99,5.411870,9.242188
100,5.491410,9.242188
101,5.513952,9.242188
102,5.732979,9.242188
103,5.748649,9.242188
104,5.400465,9.242188
105,5.330355,9.242188
106,5.539837,9.242188
107,5.470007,9.242188
108,5.454182,9.242188
109,5.505507,9.242188
110,5.524269,9.242188
111,5.628914,9.242188
112,5.559481,9.242188
113,5.411948,9.242188
114,5.474882,9.242188
115,5.683357,9.242188
116,5.321558,9.242188
117,5.512550,9.242188
118,5.400465,9.242188
119,5.492023,9.242188
120,5.489873,9.242188
121,5.628914,9.242188
122,5.524269,9.242188
123,5.504778,9.242188
124,5.358180,9.242188
125,5.400465,9.242188
126,5.700009,9.242188
127,5.337990,9.242188
128,5.324955,9.242188
129,5.732336,9.242188
130,5.505192,9.242188
131,5.491410,9.242188
132,5.369385,9.242188
133,5.559692,9.242188
134,5.495756,9.242188
135,5.401590,9.242188
136,5.513088,9.242188
137,5.539837,9.242188
138,5.388714,9.242188
139,5.491794,9.242188
140,5.628922,9.242188
141,5.400760,9.242188
142,5.460999,9.242188
143,5.511585,9.242188
144,5.732414,9.242188
145,5.540504,9.242188
146,5.512913,9.242188
147,5.575423,9.242188
148,5.468441,9.242188
149,5.371617,9.242188
150,5.400465,9.242188
151,5.348462,9.242188
152,5.505880,9.242188
153,5.338477,9.242188
154,5.469657,9.242188
155,5.469571,9.242188
156,5.388714,9.242188
157,5.628914,9.242188
158,5.506331,9.242188
159,5.485215,9.242188
160,5.368966,9.242188
161,5.700243,9.242188
162,5.347643,9.242188
163,5.490343,9.242188
164,5.559234,9.242188
165,5.489184,9.242188
166,5.496853,9.242188
167,5.411531,9.242188
168,5.473638,9.242188
169,5.732543,9.242188
170,5.540085,9.242188
171,5.378266,9.242188
172,5.338120,9.242188
173,5.454381,9.242188
174,5.575469,9.242188
175,5.396279,9.242188
176,5.749913,9.242188
177,5.477982,9.242188
178,5.390081,9.242188
179,5.511332,9.242188
180,5.506554,9.242188
181,5.540893,9.242188
182,5.483685,9.242188
183,5.699498,9.244141
184,5.395196,9.244141
185,5.285378,9.244141
186,5.401002,9.244141
187,5.513952,9.244141
188,5.524033,9.244141
189,5.411262,9.244141
190,5.368034,9.244141
191,5.684005,9.244141
192,5.401197,9.244141
193,5.506155,9.244141
194,5.628914,9.244141
195,5.388714,9.244141
196,5.395650,9.244141
197,5.476279,9.244141
198,5.540657,9.244141
199,5.489873,9.244141
200,5.412029,9.244141
201,5.748661,9.244141
202,5.576014,9.244141
203,5.491775,9.244141
204,5.470335,9.244141
205,5.511332,9.244141
206,5.353149,9.244141
207,5.477234,9.244141
208,5.400465,9.244141
209,5.485208,9.244141
210,5.395212,9.244141
211,5.576282,9.244141
212,5.338056,9.244141
213,5.699498,9.244141
214,5.506155,9.244141
215,5.285378,9.244141
216,5.491841,9.244141
217,5.368845,9.244141
218,5.612819,9.244141
219,5.296603,9.244141
220,5.539837,9.244141
221,5.748511,9.244141
222,5.699498,9.244141
223,5.506155,9.244141
224,5.732980,9.244141
225,5.512969,9.244141
226,5.368034,9.244141
227,5.451290,9.244141
228,5.460999,9.244141
229,5.489897,9.244141
230,5.513504,9.244141
231,5.491255,9.244141
232,5.540381,9.244141
233,5.330355,9.244141
234,5.470172,9.244141
235,5.540657,9.244141
236,5.348562,9.244141
237,5.468250,9.244141
238,5.613380,9.244141
239,5.412472,9.244141
240,5.400465,9.244141
241,5.377803,9.244141
242,5.576381,9.244141
243,5.539837,9.244141
244,5.411663,9.244141
245,5.491117,9.244141
246,5.491792,9.244141
247,5.628961,9.244141
248,5.468894,9.244141
249,5.540987,9.244141
250,5.368560,9.244141
