step,gpu_mem_gb,gpu_mem_reserved_gb
232,5.996488,13.382812
233,5.988648,13.382812
234,6.168091,13.382812
235,5.954656,13.382812
236,6.046031,13.382812
237,5.930009,13.382812
238,5.976626,13.382812
239,6.071735,13.382812
240,6.015615,13.382812
241,5.958869,13.382812
242,5.934208,13.382812
243,5.985867,13.382812
244,6.185540,13.382812
245,5.980237,13.382812
246,5.904987,13.382812
247,6.055497,13.382812
248,5.958869,13.382812
249,5.996488,13.382812
250,5.946244,13.382812
