step,gpu_mem_gb,gpu_mem_reserved_gb
232,3.962744,7.121094
233,3.834420,7.121094
234,4.041234,7.121094
235,3.971240,7.121094
236,4.031151,7.121094
237,3.981225,7.121094
238,3.662818,7.121094
239,3.649775,7.121094
240,4.002972,7.121094
241,3.670875,7.121094
242,3.785063,7.121094
243,3.952546,7.121094
244,3.755210,7.121094
245,3.852560,7.121094
246,3.983107,7.121094
247,3.851488,7.121094
248,3.817694,7.121094
249,4.011028,7.121094
250,3.777007,7.121094
