step,gpu_mem_gb,gpu_mem_reserved_gb
232,2.373387,4.394531
233,2.555563,4.394531
234,2.429868,4.394531
235,2.657400,4.394531
236,2.493597,4.394531
237,2.692099,4.394531
238,2.657400,4.394531
239,2.698676,4.394531
240,2.657400,4.394531
241,2.373387,4.394531
242,2.356255,4.394531
243,2.680285,4.394531
244,2.373387,4.394531
245,2.477318,4.394531
246,2.651830,4.394531
247,2.442152,4.394531
248,2.521914,4.394531
249,2.661903,4.394531
250,2.528767,4.394531
